9,95,88,80,2
8,96,81,88,3
5,92,85,91,5
7,99,81,85,2
3,96,89,98,4
6,93,87,90,4
18,99,92,100,5
1,97,99,94,5
14,95,87,96,1
14,99,88,96,5
13,82,85,83,5
18,93,100,82,4
19,95,82,91,5
7,84,98,92,1
4,84,93,94,5
12,84,83,89,1
7,92,82,100,5
7,92,94,94,4
11,98,99,95,1
17,96,84,84,1
9,96,88,88,2
18,97,92,80,3
13,97,81,83,2
9,82,86,88,4
6,83,89,97,3
4,81,99,88,2
17,100,96,96,3
13,100,85,83,1
11,88,85,90,4
19,86,97,84,5
3,94,94,90,1
11,95,100,83,4
13,95,81,98,2
16,97,97,98,1
16,99,96,81,2
20,83,86,89,3
13,97,98,86,4
11,94,99,85,5
9,84,85,96,5
19,89,86,96,4
19,100,84,96,4
6,95,88,88,4
18,98,96,89,3
10,81,92,87,3
4,89,81,90,1
4,92,83,99,2
17,83,92,91,1
9,83,85,99,1
6,85,94,89,4
12,84,88,94,2
18,85,89,85,4
5,97,99,90,1
8,96,97,87,1
4,83,80,99,5
20,97,85,84,2
14,95,96,98,2
5,87,100,97,1
17,99,95,83,1
19,96,86,85,5
5,93,90,95,1
16,83,90,93,5
4,88,94,80,4
4,93,84,95,4
13,96,89,83,2
16,93,99,91,4
18,80,86,99,3
12,89,97,85,1
3,94,86,82,3
1,96,84,90,5
7,80,90,91,5
11,80,89,89,2
2,97,89,89,3
16,83,96,100,3
15,91,100,97,4
18,95,97,93,3
10,99,81,92,2
10,83,91,98,1
15,91,88,92,4
15,91,99,97,1
9,84,81,98,2
8,84,93,100,4
18,95,86,96,4
9,86,88,89,1
18,86,85,98,5
10,99,89,92,3
1,86,82,88,5
11,97,84,82,3
4,85,86,81,2
3,89,84,82,4
12,81,82,80,3
9,84,83,83,1
13,100,86,85,1
15,93,93,81,3
8,100,98,96,4
1,83,95,98,4
3,91,80,98,5
9,86,80,94,1
4,88,100,84,4
3,88,100,85,3
4,93,96,90,1
14,87,87,91,3
20,82,97,97,4
8,83,97,83,1
9,92,92,86,4
16,94,99,93,2
7,85,92,84,3
6,81,82,94,4
19,96,97,92,5
10,91,80,88,1
11,100,98,86,1
5,96,81,88,2
6,98,87,89,1
18,92,89,93,5
6,97,81,84,2
7,83,84,100,3
3,85,96,94,5
16,95,87,82,4
16,99,84,98,4
88,97,20,100,5
82,80,17,89,9
80,82,14,87,5
95,100,11,93,7
80,93,17,97,5
93,84,2,89,6
95,80,10,99,7
99,86,2,95,7
84,95,15,82,9
85,80,6,94,5
88,82,11,100,5
82,84,5,91,7
97,99,18,84,9
96,88,4,100,6
96,99,16,89,6
85,83,11,99,7
86,82,9,88,5
92,99,20,84,7
95,85,14,96,7
97,82,13,87,7
90,100,18,95,6
95,81,2,80,9
92,99,12,97,5
90,80,15,100,8
87,83,5,90,5
87,90,19,89,9
90,84,18,98,5
97,81,6,80,6
82,95,1,83,9
100,91,8,83,6
94,100,12,81,7
100,80,7,82,5
83,87,12,87,6
85,98,17,87,8
97,99,10,100,8
86,82,3,84,5
95,81,18,99,6
87,81,6,82,8
86,94,16,89,5
97,82,4,85,6
93,99,3,89,9
97,82,2,99,5
86,91,15,82,5
86,96,15,86,8
81,88,13,100,6
96,97,4,88,9
90,97,9,99,8
91,82,10,92,7
95,88,12,97,8
80,96,16,100,9
93,82,18,98,8
86,84,2,92,7
84,82,19,87,9
96,89,19,99,8
96,87,14,87,8
99,84,15,80,5
80,96,14,97,7
99,85,7,100,7
94,91,15,82,8
86,81,6,98,9
81,81,5,89,6
83,99,4,86,6
92,90,10,85,6
87,100,3,95,7
82,80,2,89,8
88,88,17,82,5
99,84,14,95,5
90,80,7,82,6
92,89,5,85,7
80,92,2,92,7
81,83,8,89,9
92,91,17,86,6
100,100,20,89,6
89,97,5,98,6
80,90,1,89,6
81,85,20,91,8
94,88,17,90,8
93,86,15,84,5
87,98,4,83,9
96,86,10,81,8
96,88,8,82,9
90,100,2,82,6
90,85,4,82,5
98,97,17,89,9
91,80,17,99,6
100,94,1,81,7
93,99,10,100,8
98,98,9,88,5
97,98,17,96,9
83,99,4,97,9
92,99,13,81,5
86,93,20,100,6
100,82,8,98,5
93,80,10,93,6
82,94,2,82,5
99,99,1,82,9
91,98,10,89,7
97,98,1,85,8
87,81,6,97,8
80,88,4,92,9
97,85,16,84,8
91,94,12,87,8
85,90,12,95,7
97,86,2,81,7
96,94,17,89,5
90,83,6,86,7
95,85,5,94,9
82,85,13,82,5
93,100,4,81,6
85,97,12,93,8
96,88,5,85,6
88,83,4,92,8
97,95,19,80,7
93,94,10,97,5
89,89,12,95,8
88,84,6,81,6
85,83,9,90,6
80,93,14,97,5
90,89,16,83,7
80,94,6,81,5
97,95,9,100,8
95,88,15,95,8
98,95,1,94,5
100,97,6,88,8
86,95,18,100,5
100,91,18,80,7
84,81,19,99,9
91,88,6,90,8
95,80,10,86,8
82,94,9,95,5
93,83,5,97,7
94,80,12,91,8
88,89,6,81,8
92,90,1,82,7
97,86,13,98,7
87,96,2,81,8
91,89,1,89,8
83,81,17,82,9
84,95,10,90,6
95,94,1,93,7
82,99,20,92,8
89,100,14,96,7
96,98,16,98,9
87,94,20,87,5
80,91,4,91,5
90,92,4,80,6
92,99,5,95,5
87,84,15,94,5
82,95,7,80,5
95,81,15,82,5
91,94,1,95,5
88,93,19,93,7
80,85,12,94,7
89,81,6,90,6
89,88,6,94,8
99,80,19,83,8
99,93,13,91,7
82,88,14,85,9
98,94,11,98,7
95,96,11,93,8
97,80,17,86,9
83,82,11,97,5
92,85,14,97,8
99,96,9,84,9
86,96,14,87,5
96,100,10,88,9
84,94,14,80,5
98,82,9,96,6
100,96,17,80,9
80,100,8,87,9
95,97,12,85,5
88,89,9,95,9
94,90,19,85,5
95,85,7,85,7
96,98,10,94,7
98,90,2,98,7
90,89,11,96,8
94,89,20,81,8
94,80,7,87,9
91,100,2,93,9
84,81,9,99,5
83,100,7,89,5
94,81,11,90,7
91,91,4,100,7
95,89,7,89,5
97,84,19,82,6
81,87,7,84,9
89,83,7,93,5
87,87,15,91,8
89,95,19,87,5
85,85,15,97,7
84,86,16,100,7
86,98,12,87,9
96,83,19,80,6
83,95,14,95,6
84,100,3,82,5
98,86,3,94,6
100,84,13,92,9
99,98,5,88,8
86,87,1,87,7
84,89,12,99,6
97,80,10,89,8
97,80,1,97,5
88,99,20,100,5
94,98,5,80,7
80,91,3,81,7
95,96,8,82,9
87,84,18,95,8
83,80,6,93,5
94,80,5,99,7
98,96,14,94,5
86,97,8,88,5
86,89,7,86,5
93,87,19,84,8
96,92,4,87,8
93,80,18,83,9
98,81,19,87,5
97,85,12,100,5
86,87,2,99,5
95,93,16,85,9
87,85,13,83,5
87,88,16,99,6
81,100,12,91,7
91,92,10,90,7
80,89,14,92,7
88,80,14,81,8
85,82,12,88,9
87,100,4,86,9
89,86,3,99,6
84,99,16,98,5
82,94,20,97,9
81,92,19,88,7
89,88,2,98,9
80,93,12,98,9
94,87,15,90,5
82,91,8,94,5
81,89,18,90,5
88,98,1,88,8
96,86,10,83,5
90,88,10,98,9
80,87,18,91,7
80,83,3,86,6
98,82,19,96,9
93,93,3,96,9
92,87,9,84,9
90,92,10,85,8
84,87,7,90,9
81,83,14,99,8
85,86,10,91,5
94,98,8,80,9
84,97,15,87,9
100,82,14,87,8
95,96,19,92,9
95,87,13,86,5
86,93,17,84,6
88,98,4,99,6
81,92,19,89,8
85,91,9,80,9
86,97,5,97,7
90,96,3,94,5
88,84,8,93,7
81,91,15,94,6
93,95,2,92,7
97,91,20,84,6
87,98,16,99,9
93,85,13,99,5
91,100,14,86,9
83,87,9,80,5
85,93,19,88,9
88,93,1,87,8
81,91,16,83,6
80,89,17,98,5
99,91,14,90,6
81,93,8,100,7
80,87,7,88,7
83,97,7,83,6
91,88,13,97,6
98,98,3,92,9
86,82,19,80,8
85,88,10,94,5
84,84,5,88,9
85,84,15,85,5
93,82,13,88,7
88,97,12,86,6
98,87,12,96,9
90,89,1,89,5
83,90,6,87,6
88,87,15,100,9
81,91,13,95,8
85,87,14,88,7
84,87,20,93,9
80,90,20,86,6
92,94,17,86,8
