19,20,93,91,5
2,13,87,95,3
19,19,85,99,4
16,2,82,99,5
2,10,91,89,1
4,7,94,86,5
10,13,91,87,5
6,13,90,83,2
2,14,92,83,2
14,3,82,90,1
17,13,94,83,1
6,12,87,84,1
11,10,92,95,2
20,19,85,98,4
5,19,96,96,5
6,16,81,88,4
20,15,90,88,3
6,8,96,91,5
1,17,92,98,5
9,16,97,92,4
16,5,93,91,4
12,12,98,96,3
4,2,87,97,2
15,20,82,81,1
12,9,99,80,4
18,11,88,88,4
8,17,94,85,5
3,17,81,82,5
19,7,93,88,3
8,6,80,87,4
3,10,80,98,1
20,10,87,98,3
3,8,92,100,3
3,2,90,89,2
10,16,98,95,5
15,6,95,99,3
10,14,84,95,3
15,12,90,89,5
19,11,97,82,4
2,6,94,81,5
16,2,92,100,4
15,1,93,99,5
12,16,94,99,3
8,5,99,96,5
6,1,100,94,4
13,1,93,100,5
6,3,96,84,4
17,12,86,80,4
14,5,90,85,3
20,15,81,96,2
11,2,91,94,3
6,3,89,89,4
6,19,99,89,4
20,15,98,92,3
10,4,91,87,4
16,12,89,83,2
11,20,100,99,5
10,16,97,97,5
15,9,81,84,2
8,13,94,96,1
11,4,99,82,4
19,1,86,89,5
9,5,95,90,1
11,16,98,94,5
16,13,82,89,4
17,15,97,97,2
9,8,97,94,1
17,18,94,83,2
3,10,85,84,1
11,17,85,92,4
10,8,80,83,2
5,8,97,99,5
6,20,97,83,2
7,8,97,88,3
17,18,100,87,3
11,1,96,80,3
12,3,80,91,5
13,1,91,100,4
2,20,89,85,4
8,10,96,88,1
19,7,96,81,4
5,19,88,81,2
11,3,100,84,4
20,20,83,88,3
12,3,96,96,5
11,13,94,83,2
17,19,95,93,2
2,3,100,91,4
14,20,84,91,3
2,16,97,95,4
17,20,89,99,1
12,13,87,89,5
5,20,92,98,5
12,3,93,97,1
18,8,86,80,2
9,17,86,98,1
6,9,96,89,2
6,11,96,82,1
16,16,87,95,4
4,14,89,86,2
13,2,97,83,1
7,15,85,81,1
4,13,98,89,2
14,14,91,92,3
16,15,100,92,2
2,2,92,89,5
16,10,97,100,3
19,11,81,80,5
12,16,98,89,1
90,90,89,80,19
82,84,96,83,14
87,91,89,81,19
92,95,96,80,16
88,86,82,93,14
91,96,100,100,14
88,98,91,94,15
94,100,84,94,14
92,92,98,88,16
94,90,97,83,14
86,93,92,94,16
87,95,82,82,16
95,94,96,100,18
90,85,85,97,14
85,83,97,98,14
86,97,87,90,19
95,88,90,82,14
90,80,81,93,18
96,99,81,80,15
84,82,92,90,14
100,81,85,88,19
88,93,81,81,18
95,92,85,92,17
81,80,89,94,15
90,100,88,90,14
96,86,82,95,15
80,82,94,97,18
100,82,100,97,16
97,93,80,86,15
88,92,86,92,17
80,95,96,83,15
87,89,86,89,16
99,81,99,88,19
93,83,87,92,15
80,96,98,99,15
85,85,97,85,14
87,94,97,99,15
80,92,92,86,18
88,90,91,83,15
95,86,100,91,17
93,83,95,90,18
83,98,91,95,14
93,90,80,84,19
89,100,83,84,17
81,80,97,95,14
80,82,98,83,16
99,100,96,92,19
82,86,90,87,17
85,87,100,87,15
97,99,90,82,16
93,87,97,92,19
81,82,96,95,17
90,85,97,100,15
96,95,82,95,17
89,89,91,85,19
93,95,82,82,14
95,81,92,98,19
97,92,81,89,17
87,87,98,83,14
94,85,96,88,17
100,88,99,91,16
88,99,97,93,19
88,90,90,99,17
84,96,96,97,17
89,84,86,90,18
95,92,99,89,17
91,84,90,83,17
99,89,87,90,14
95,92,95,95,19
87,88,86,84,15
85,86,97,82,15
84,89,87,91,19
95,91,96,92,15
87,93,96,89,14
83,85,85,93,15
90,95,88,97,18
92,84,99,80,19
85,88,89,84,19
92,87,93,80,18
99,93,99,98,18
100,82,95,80,19
91,88,92,93,15
97,89,92,97,18
89,87,80,98,14
91,92,86,89,14
100,82,91,91,14
98,95,92,98,17
80,84,99,97,16
99,85,91,87,14
92,96,95,92,17
96,85,100,91,19
83,97,85,83,16
87,90,89,89,19
86,92,81,96,19
90,96,88,90,19
95,84,93,93,19
80,100,100,80,14
98,82,91,83,18
92,87,97,100,14
99,93,87,87,19
99,93,98,80,18
99,93,81,86,14
99,99,83,97,19
89,90,92,97,18
95,93,92,84,14
80,95,96,97,18
93,97,96,82,18
94,92,100,85,17
89,92,93,100,14
91,90,95,86,15
86,89,96,80,18
98,99,80,90,14
83,80,91,90,18
93,96,91,81,19
96,84,80,99,14
86,100,82,89,14
97,86,82,97,14
90,82,81,98,14
99,84,80,83,14
98,89,81,100,15
90,86,89,97,19
98,98,93,95,15
89,99,94,83,15
96,85,89,93,19
94,81,100,80,19
96,84,100,85,16
80,97,93,97,18
88,93,94,96,15
91,88,85,82,18
91,99,88,93,19
94,95,84,87,17
100,98,91,89,17
81,90,99,95,16
80,96,88,84,17
90,85,84,87,16
80,97,96,83,19
94,85,87,97,14
85,99,86,99,15
86,95,83,82,19
90,89,94,89,15
89,90,86,94,14
88,81,94,95,18
98,100,91,89,15
92,86,82,98,16
86,82,95,80,19
91,89,95,93,18
89,83,91,80,17
94,87,93,89,14
97,93,89,94,14
83,82,90,98,19
95,97,86,85,18
82,99,92,88,14
95,86,100,87,15
93,85,84,100,15
96,85,80,89,18
87,83,80,92,18
98,96,98,89,19
95,95,83,84,17
81,89,83,89,16
81,100,95,86,14
94,88,98,82,16
97,81,80,90,18
83,86,83,84,17
89,80,85,96,14
89,93,84,91,17
90,96,80,85,16
84,91,80,100,14
82,95,100,90,18
89,96,82,80,14
82,96,95,81,19
85,99,99,96,18
87,80,94,96,17
83,98,80,81,19
80,86,87,100,19
88,87,91,86,14
85,89,82,92,17
80,83,94,86,18
91,81,92,80,19
87,89,88,98,15
89,91,90,90,16
100,82,89,80,19
100,88,97,82,19
82,98,98,80,15
95,96,91,95,19
82,100,95,86,18
93,99,84,99,16
93,83,97,92,16
94,91,83,93,15
88,94,87,93,14
90,92,90,83,19
100,93,86,92,17
89,87,81,96,19
81,81,97,85,14
89,80,91,95,16
80,86,81,87,19
100,90,94,90,14
93,88,88,85,15
93,95,85,86,16
92,89,95,81,15
88,80,85,85,15
99,80,87,81,18
91,97,82,96,18
81,99,97,81,19
89,93,98,100,17
88,80,87,92,15
82,82,99,97,15
88,100,80,91,18
95,91,92,93,14
87,99,86,94,16
83,80,97,81,18
87,95,91,89,15
95,84,88,98,18
90,99,82,95,14
88,92,88,99,15
90,92,86,94,17
85,91,85,97,16
94,87,83,87,19
94,85,82,96,17
90,94,95,97,17
89,82,83,97,18
92,88,91,87,16
98,82,92,99,19
99,92,97,91,16
97,88,91,82,18
94,92,82,92,19
96,91,84,83,15
93,82,83,88,19
82,85,100,96,17
80,80,82,82,16
85,85,90,93,16
93,96,96,81,16
87,98,87,95,19
92,83,89,87,17
94,100,81,83,15
81,80,84,87,18
93,96,85,90,17
85,88,98,89,17
88,89,87,83,19
91,97,95,95,18
86,87,81,94,19
80,96,81,86,17
86,86,83,84,14
82,85,96,93,16
93,94,97,88,15
92,91,88,80,19
96,99,93,100,14
90,89,86,96,18
100,87,83,98,18
84,80,82,80,19
93,98,92,85,14
80,90,100,99,14
80,89,85,85,19
81,89,93,91,15
85,88,98,95,17
88,86,100,86,17
87,100,82,82,17
82,91,88,97,19
98,85,97,89,16
84,97,81,81,14
90,95,89,84,19
81,91,90,88,14
84,92,97,96,18
91,92,98,93,16
93,92,99,85,18
81,99,86,93,19
94,93,90,87,17
95,82,100,89,16
87,83,96,85,17
87,81,99,80,16
81,88,90,90,18
99,87,93,86,19
90,84,92,95,15
93,80,82,85,18
98,81,91,99,19
87,99,93,99,15
90,80,100,81,14
86,94,96,86,18
94,97,98,99,18
86,81,85,95,14
99,85,99,80,14
88,84,97,92,19
90,82,84,83,15
89,83,99,86,14
88,87,91,96,18
86,87,96,97,17
99,98,100,87,19
100,89,80,82,19
86,84,100,85,14
83,83,99,93,17
80,94,84,87,15
95,88,83,83,14
98,86,84,94,18
81,93,88,91,19
93,83,88,84,15
86,84,99,81,18
89,87,85,88,18
90,93,86,82,17
86,87,88,90,19
87,87,94,87,19
93,100,86,81,19
88,89,94,80,18
96,82,94,84,16
95,95,91,84,18
95,88,83,100,16
85,85,84,100,19
91,90,88,86,14
81,99,82,98,17
100,90,88,93,19
94,98,93,100,17
90,97,93,94,16
84,82,91,92,14
85,89,94,94,16
100,80,94,96,15
97,80,89,87,14
96,94,98,98,15
85,80,95,100,19
96,83,91,87,16
84,98,82,81,16
84,86,87,96,14
89,99,97,97,16
99,93,96,88,15
87,89,84,96,14
86,83,80,89,14
94,94,86,80,16
89,87,91,100,14
85,83,98,81,14
92,95,87,98,14
80,89,95,81,15
97,96,94,86,16
83,95,93,97,16
92,87,84,82,17
89,98,89,90,17
83,87,95,96,19
86,95,85,98,19
82,93,89,80,18
99,92,86,88,14
97,82,84,96,14
94,90,83,90,16
97,99,82,86,18
86,87,100,99,14
86,93,89,82,17
80,84,92,99,17
85,93,85,93,19
100,100,81,88,19
82,94,97,92,15
97,93,100,82,14
84,83,98,84,16
83,84,96,89,14
80,93,94,97,17
91,85,6,94,9
86,96,14,82,8
82,88,12,84,8
89,87,3,90,8
89,95,1,81,9
85,81,11,85,9
88,99,15,88,8
86,88,11,88,5
94,89,9,82,9
90,83,13,83,5
84,86,12,83,8
86,90,16,89,6
89,91,11,80,6
95,87,6,100,5
82,85,15,87,5
87,91,19,100,5
94,91,8,100,5
87,91,17,87,7
98,90,3,97,5
98,94,1,94,5
93,90,6,100,9
84,93,5,82,9
88,90,10,88,7
85,94,4,88,5
99,84,15,86,9
93,91,1,90,5
80,87,15,82,7
91,87,8,98,7
88,84,1,93,5
85,99,18,86,9
99,83,10,87,5
80,100,5,90,6
90,81,5,92,7
97,90,19,81,8
86,97,9,86,7
95,95,12,81,7
87,96,5,80,7
82,95,19,97,7
88,83,9,82,5
86,85,12,92,8
89,99,15,86,6
82,96,15,80,9
85,91,11,91,9
100,87,8,95,7
94,97,13,84,6
100,88,5,100,7
100,99,12,90,7
89,88,8,89,6
85,91,19,84,5
81,99,19,91,7
96,81,8,96,7
97,80,10,84,5
82,86,11,81,5
92,85,13,84,8
90,80,1,91,8
88,89,1,92,6
91,80,19,81,6
86,81,19,99,8
92,85,19,96,8
85,82,3,86,7
96,82,17,95,7
92,88,10,82,9
86,94,13,85,9
97,89,1,87,7
81,91,18,100,7
98,100,20,80,9
97,97,8,86,7
89,84,2,93,6
88,97,10,98,5
86,88,14,98,8
88,99,3,89,5
87,90,10,91,9
97,82,1,83,5
88,94,3,87,6
93,80,2,81,7
93,88,13,100,8
98,96,20,84,8
97,92,14,94,5
96,88,2,86,5
99,82,16,92,6
90,91,8,81,6
94,96,10,82,5
100,92,4,82,9
91,84,2,89,6
90,92,19,82,6
82,95,18,83,5
91,90,20,98,9
86,91,13,98,9
96,83,3,80,8
92,88,9,83,6
94,100,5,95,6
94,97,4,82,6
93,80,4,92,6
87,89,6,92,7
88,93,3,88,8
85,91,6,81,9
87,94,15,87,9
90,91,12,95,5
87,100,14,96,6
85,99,9,85,8
88,83,6,80,6
89,88,17,92,7
84,99,9,97,7
83,81,17,92,8
91,92,18,96,5
100,95,17,92,5
90,97,5,87,9
86,97,9,92,8
97,90,9,99,6
97,91,4,100,7
86,82,9,100,5
85,87,19,96,7
97,84,16,91,8
100,89,17,91,7
95,84,13,97,6
92,80,3,90,9
94,91,13,84,9
96,90,4,99,5
89,90,13,87,9
98,94,7,85,8
91,86,14,90,8
95,92,11,91,5
100,92,16,97,6
88,84,6,96,8
83,93,13,99,9
88,97,18,98,8
88,89,9,81,7
81,93,1,95,9
82,80,19,100,7
84,90,8,86,7
87,92,17,94,8
81,98,6,91,8
95,100,18,96,8
84,90,11,92,6
82,84,6,82,6
84,94,19,93,7
81,95,4,84,5
81,96,10,86,5
100,82,18,96,7
99,83,4,88,5
99,85,1,94,9
84,93,12,85,6
93,95,16,99,8
100,82,6,100,5
85,93,10,92,5
100,95,15,96,6
98,81,18,87,8
93,90,9,86,6
96,85,17,93,9
89,81,16,83,9
99,88,19,84,5
83,98,4,80,9
90,98,2,98,6
89,89,17,90,9
88,83,13,95,5
99,97,5,94,9
80,89,15,84,7
99,88,7,85,6
87,92,3,99,9
92,81,6,89,7
86,90,13,83,5
93,100,8,87,9
86,82,9,83,6
84,89,14,97,6
98,87,11,91,9
82,87,3,85,8
80,96,13,98,6
80,94,7,94,5
99,84,15,99,9
90,99,15,91,7
90,90,3,86,9
99,99,20,89,8
95,92,18,84,6
82,85,4,82,9
86,88,18,91,6
81,81,12,99,9
80,93,4,88,7
93,98,7,87,8
92,90,3,100,6
96,93,3,85,7
85,91,10,96,8
99,98,3,90,5
91,85,4,80,9
81,89,15,93,5
89,80,16,86,8
88,80,1,94,8
91,98,14,96,9
92,84,15,82,6
96,93,12,85,9
81,97,20,99,7
81,80,15,96,6
92,89,18,92,6
87,95,2,90,9
85,81,12,97,9
100,94,17,99,7
91,93,19,96,5
98,84,9,91,8
94,80,11,84,5
92,94,8,82,7
88,80,7,97,6
94,84,3,86,9
87,100,18,84,8
91,82,20,90,8
92,95,20,89,7
96,86,2,99,7
81,86,5,95,9
82,91,7,84,7
80,84,19,92,8
86,93,12,96,7
87,100,8,82,9
94,83,1,89,5
100,99,3,87,9
89,84,3,83,9
83,97,15,97,5
83,96,14,96,9
88,81,3,80,6
82,92,14,85,6
100,80,14,98,7
82,99,5,96,8
93,100,5,85,8
87,82,7,94,8
85,80,15,89,6
100,81,10,92,5
86,94,10,85,8
96,83,4,90,6
93,98,2,100,7
98,80,1,87,8
82,95,9,85,6
87,100,19,91,8
82,87,20,87,8
99,95,10,99,8
95,82,7,90,8
95,93,16,86,8
93,81,15,91,8
93,97,8,88,9
91,94,6,88,5
80,95,5,90,5
90,93,2,98,8
83,81,3,97,6
87,98,6,83,7
86,80,9,86,9
93,85,9,99,6
90,93,5,84,8
81,90,15,82,9
92,98,6,97,8
91,99,3,94,6
88,84,20,80,9
82,95,2,98,9
84,86,11,89,9
92,96,19,95,8
99,98,9,93,6
91,98,10,90,5
93,98,4,99,9
87,95,7,82,9
80,89,17,87,5
87,94,14,83,8
80,80,8,91,7
85,92,11,90,8
100,91,11,99,6
98,97,7,86,9
82,82,12,97,7
83,82,5,87,8
81,95,10,95,7
99,89,19,98,7
90,82,8,95,9
86,80,8,97,6
99,94,17,88,6
81,94,18,90,5
87,93,14,95,6
90,81,16,90,8
81,93,4,86,6
97,80,12,96,5
82,81,6,87,8
83,81,11,88,7
80,93,12,84,6
86,80,2,98,8
86,99,3,99,8
100,93,4,88,5
99,84,2,89,5
93,86,9,93,6
99,80,8,87,5
92,90,16,80,8
80,85,9,94,9
87,94,18,89,5
100,95,5,92,9
96,95,13,98,7
90,83,5,96,5
83,83,6,99,6
99,84,12,97,7
95,95,9,88,6
93,93,20,80,8
82,93,19,81,7
90,84,11,83,7
83,81,7,85,5
87,90,5,86,7
81,98,9,90,8
83,99,12,88,9
88,81,10,90,5
87,81,11,92,9
92,83,14,86,5
99,90,17,92,8
89,94,3,91,8
88,84,9,84,9
93,85,13,83,9
87,88,15,84,8
95,87,7,96,9
91,94,3,87,6
86,94,20,86,9
98,96,1,89,9
82,96,10,82,6
81,90,11,97,8
96,80,3,88,9
90,80,7,83,9
99,88,1,81,8
92,82,9,87,7
95,80,2,90,7
81,83,17,83,7
80,95,9,93,8
100,87,16,90,8
93,83,13,83,6
83,95,5,97,6
81,81,14,87,7
83,80,13,85,7
95,93,11,98,7
86,100,11,81,6
89,96,9,99,8
99,93,11,97,6
87,83,5,93,7
86,89,16,98,6
80,97,16,99,6
94,83,4,95,6
99,99,18,98,5
85,96,20,81,9
83,94,7,84,6
95,98,20,86,7
81,96,4,82,7
93,100,20,98,6
87,87,5,94,5
81,99,4,86,6
93,93,6,98,6
90,99,4,95,5
